,T [K],Time [s],Hardness [HV],C,Mn,Si,Cr,V,W,dataset,DROP,Mo,Ni,Co,Al,Cu,Ti,N,B,S,Izod [J]
348,755.3722222222223,3600.0,241.540743275,0.29,0.85,0.25,0.44,0.0,0.0,handbook,True,0.19,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.021,118.2276696133196
349,922.0388888888888,3600.0,241.540743275,0.515,0.75,0.0,0.0,0.0,0.0,handbook,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.21438255870709
350,810.9277777777778,3600.0,241.540743275,0.29,0.85,0.25,0.44,0.0,0.0,handbook,False,0.19,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.021,122.29513531102556
351,977.5944444444444,3600.0,241.540743275,0.41,0.85,0.2,1.01,0.0,0.0,handbook,False,0.24,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.031,146.42876511741417
352,866.4833333333333,3600.0,241.540743275,0.31,0.75,0.0,0.0,0.0,0.0,handbook,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.15890232659038
353,866.4833333333333,3600.0,241.540743275,0.39,0.68,0.31,0.08,0.0,0.0,handbook,False,0.24,1.87,0.0,0.0,0.0,0.0,0.0,0.0,0.012,110.4994847876783
354,866.4833333333333,3600.0,241.540743275,0.43,0.78,0.22,0.74,0.0,0.0,handbook,True,0.01,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.033,55.18195129887739
355,866.4833333333333,3600.0,241.540743275,0.4,0.83,0.26,0.94,0.0,0.0,handbook,False,0.21,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.009,111.8553066869136
356,866.4833333333333,3600.0,241.540743275,0.54,0.69,0.19,0.0,0.0,0.0,handbook,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,33.217636531265256
357,866.4833333333333,3600.0,241.540743275,0.405,0.71,0.0,0.0,0.0,0.0,handbook,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.04246434188406
358,810.9277777777778,3600.0,241.540743275,0.44,1.5,0.0,0.0,0.0,0.0,handbook,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57,48.8095883724714
359,922.0388888888888,3600.0,241.540743275,0.49,0.75,0.25,0.8,0.0,0.0,handbook,True,0.05,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.018,52.19914312055968
360,755.3722222222223,3600.0,241.540743275,0.405,0.75,0.0,0.0,0.0,0.0,handbook,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.07945116329519
361,977.5944444444444,3600.0,241.540743275,0.43,1.7,0.23,0.02,0.0,0.0,handbook,False,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.039,131.5147242258257
362,810.9277777777778,3600.0,241.540743275,0.3,0.48,0.2,0.91,0.0,0.0,handbook,True,0.2,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.015,116.87184771408428
363,810.9277777777778,3600.0,241.540743275,0.46,1.37,0.05,0.0,0.0,0.0,handbook,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,53.554965019795
364,810.9277777777778,3600.0,241.540743275,0.46,1.37,0.05,0.0,0.0,0.0,handbook,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,55.58869786864798
365,922.0388889,3600.0,241.5407433,0.43,0.78,0.22,0.74,0.0,0.0,handbook,False,0.01,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.033,108.60133412874885
366,823.15,3600.0,242.2317889,0.17,0.0,0.02,0.0,0.111,0.0,Tanino,False,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.006,
367,973.0,300.0,243.3379913,0.23,0.99,0.15,0.16,0.0,0.0,Mukherjee,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0081,0.0,0.02,
368,810.9277777777778,3600.0,244.28970129158463,0.19,0.5,0.0,0.0,0.075,0.0,Grange,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
369,810.9277778,3600.0,244.618301,0.2,1.22,0.0,0.0,0.0,0.0,Grange,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
370,923.0,3600.0,245.0,0.425,0.8,0.25,0.0,0.0,0.0,handbook,False,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
371,923.0,3600.0,245.0,0.305,0.8,0.25,0.5,0.0,0.0,handbook,False,0.2,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
372,698.0,3600.0,245.0,0.405,0.75,0.0,0.0,0.0,0.0,handbook,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
373,755.3722222222223,3600.0,245.05883036660308,0.18,0.3,0.0,0.0,0.0,0.0,Grange,False,0.0,1.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
374,873.15,3600.0,245.7296151,0.17,0.0,0.02,0.0,0.111,0.0,Tanino,False,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.006,
375,873.15,14400.0,245.892575,0.17,1.2,0.29,0.0,0.0,0.0,Goodall,False,0.0,0.0,0.0,0.03,0.0,0.024,0.004,0.0025,0.002,
376,773.15,3600.0,246.2144623,0.15,0.0,0.021,0.0,0.075,0.0,Tanino,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0013,0.0,0.006,
377,673.15,3600.0,246.5116279,0.057,0.0,0.0,0.0,0.0,0.0,Speich,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
378,673.15,3600.0,247.6744186,0.097,0.0,0.0,0.0,0.0,0.0,Speich,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
379,922.0388888888888,3600.0,247.979880467,0.43,0.78,0.22,0.74,0.0,0.0,handbook,False,0.01,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.033,100.737567113184
380,810.9277777777778,3600.0,247.979880467,0.3,0.48,0.2,0.91,0.0,0.0,handbook,False,0.2,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.015,119.31232713270784
381,866.4833333333333,3600.0,247.979880467,0.43,0.78,0.22,0.74,0.0,0.0,handbook,False,0.01,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.033,117.820923043549
382,922.0388888888888,3600.0,247.979880467,0.48,0.86,0.31,0.53,0.0,0.0,handbook,False,0.24,0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.016,101.00873149303108
383,977.5944444444444,3600.0,247.979880467,0.39,1.0,0.25,0.52,0.0,0.0,handbook,False,0.28,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.017,119.31232713270784
384,866.4833333333333,3600.0,247.979880467,0.49,0.75,0.25,0.8,0.0,0.0,handbook,True,0.05,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.018,45.4200336243831
385,810.9277777777778,3600.0,247.979880467,0.4,1.77,0.25,0.12,0.0,0.0,handbook,True,0.01,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.016,46.36910895384783
386,922.0388888888888,3600.0,247.979880467,0.51,0.8,0.35,0.95,0.18,0.0,handbook,False,0.01,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.015,61.28314984543631
387,699.8166666666666,3600.0,247.979880467,0.405,0.75,0.0,0.0,0.0,0.0,handbook,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.72362926405987
388,922.0388888888888,3600.0,247.979880467,0.49,0.75,0.25,0.8,0.0,0.0,handbook,False,0.05,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.018,101.68664244264872
389,866.4833333333333,3600.0,247.979880467,0.54,0.69,0.19,0.0,0.0,0.0,handbook,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,31.861814632029937
390,866.4833333333333,3600.0,247.979880467,0.54,0.69,0.19,0.0,0.0,0.0,handbook,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,69.41808124084821
391,755.3722222222223,3600.0,247.979880467,0.335,1.5,0.0,0.0,0.0,0.0,handbook,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,56.94451976788329
392,922.0388888888888,3600.0,247.979880467,0.31,0.53,0.28,1.04,0.0,0.0,handbook,False,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.022,130.15890232659038
393,866.4833333333333,3600.0,247.979880467,0.515,0.75,0.0,0.0,0.0,0.0,handbook,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.58869786864798
394,866.4833333333333,3600.0,247.979880467,0.29,0.85,0.25,0.44,0.0,0.0,handbook,False,0.19,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.021,103.04246434188406
395,866.4833333333333,3600.0,247.979880467,0.46,1.37,0.05,0.0,0.0,0.0,handbook,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,63.04571831444222
396,866.4833333333333,3600.0,247.979880467,0.6,0.66,0.17,0.0,0.0,0.0,handbook,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046,16.54102717067086
397,922.0388888888888,3600.0,247.979880467,0.4,0.83,0.26,0.94,0.0,0.0,handbook,False,0.21,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.009,123.65095721026088
398,810.9277777777778,3600.0,247.979880467,0.54,0.69,0.19,0.0,0.0,0.0,handbook,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,29.82808178317696
399,866.4833333333333,3600.0,247.979880467,0.4,1.77,0.25,0.12,0.0,0.0,handbook,False,0.01,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.016,93.8228754270839
400,755.3722222222223,3600.0,247.979880467,0.3,0.48,0.2,0.91,0.0,0.0,handbook,True,0.2,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.015,94.50078637670156
401,755.3722222222223,3600.0,247.979880467,0.44,1.5,0.0,0.0,0.0,0.0,handbook,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57,40.67465697705949
402,977.5944444444444,3600.0,247.979880467,0.49,0.78,0.29,1.0,0.17,0.0,handbook,False,0.05,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.016,117.95650523347253
403,922.0388888888888,3600.0,247.979880467,0.4,1.77,0.25,0.12,0.0,0.0,handbook,False,0.01,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.016,94.50078637670156
404,922.0388889,3600.0,247.9798805,0.43,0.78,0.22,0.74,0.0,0.0,handbook,False,0.01,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.033,100.33082054341342
405,977.5944444,3600.0,247.9798805,0.49,0.75,0.25,0.8,0.0,0.0,handbook,False,0.05,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.018,105.75410814035467
406,755.3722222,3600.0,248.7008953,0.2,0.64,0.0,0.0,0.0,0.0,Grange,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
407,755.3722222222223,3600.0,248.9523549932524,0.19,0.3,0.0,0.1,0.0,0.0,Grange,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
408,699.8166666666666,3600.0,249.5844875,0.2,0.0,0.0,0.0,0.0,0.0,Grange,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
409,923.0,3600.0,250.0,0.305,0.8,0.25,0.95,0.0,0.0,handbook,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
410,573.15,3600.0,250.0,0.026,0.0,0.0,0.0,0.0,0.0,Speich,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
411,813.0,3600.0,250.0,0.375,0.8,0.25,0.0,0.0,0.0,handbook,False,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
412,923.0,3600.0,250.0,0.305,0.5,0.25,0.95,0.0,0.0,handbook,False,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
413,755.3722222222223,3600.0,250.01343721256967,0.2,0.5,0.0,0.0,0.0,0.0,Grange,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
414,755.3722222222223,3600.0,250.2530215134844,0.18,0.3,0.0,0.0,0.0,0.0,Grange,False,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
415,773.15,3600.0,250.9670304,0.17,0.0,0.02,0.0,0.111,0.0,Tanino,False,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.006,
416,866.4833333333333,3600.0,251.2953116924701,0.18,0.3,0.0,0.0,0.0,0.0,Grange,False,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
417,923.0,600.0,251.3127576,0.23,0.99,0.15,0.16,0.0,0.0,Mukherjee,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0081,0.0,0.02,
418,873.0,2400.0,251.7401498,0.23,0.99,0.15,0.16,0.0,0.0,Mukherjee,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0081,0.0,0.02,
419,873.0,3600.0,252.2441009,0.23,0.99,0.15,0.16,0.0,0.0,Mukherjee,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0081,0.0,0.02,
420,755.3722222222223,3600.0,252.35626090841,0.19,0.53,0.09,0.0,0.0,0.0,Grange,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
421,755.3722222222223,3600.0,252.55034053836889,0.19,0.5,0.0,0.0,0.02,0.0,Grange,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
422,773.0,5400.0,252.9560109,0.62,0.0,0.0,0.0,0.0,0.0,Ohmura,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
423,866.4833333333333,3600.0,254.33892281883783,0.29,0.51,0.24,0.86,0.002,0.0,Athavale,False,0.18,0.15,0.0,0.0,0.14,0.0,0.0,0.0,0.0,
424,699.8166667,3600.0,254.5836047,0.08,0.5,0.0,0.0,0.0,0.0,Grange,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
425,698.0,3600.0,255.0,0.44,1.5,0.0,0.0,0.0,0.0,handbook,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.285,
426,923.0,3600.0,255.0,0.405,1.75,0.25,0.0,0.0,0.0,handbook,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
427,755.3722222222223,3600.0,255.1246537,0.5,0.0,0.0,0.0,0.0,0.0,Grange,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
428,810.9277777777778,3600.0,255.1521940300832,0.2,0.5,0.0,0.0,0.0,0.0,Grange,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
429,923.0,3600.0,255.5,0.305,0.875,0.25,0.4,0.0,0.0,handbook,False,0.115,0.45,0.0,0.0,0.0,0.0,0.0,0.00175,0.0,
430,866.4833333333333,3600.0,255.509470528,0.54,0.69,0.19,0.0,0.0,0.0,handbook,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,29.82808178317696
431,810.9277777777778,3600.0,255.509470528,0.39,0.68,0.31,0.08,0.0,0.0,handbook,True,0.24,1.87,0.0,0.0,0.0,0.0,0.0,0.0,0.012,86.77260155106025
432,699.8166666666666,3600.0,255.509470528,0.44,1.5,0.0,0.0,0.0,0.0,handbook,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57,33.89554748088291
433,866.4833333333333,3600.0,255.509470528,0.4,0.9,0.27,0.62,0.0,0.0,handbook,False,0.02,1.21,0.0,0.0,0.0,0.0,0.0,0.0,0.018,94.22962199685448
434,922.0388888888888,3600.0,255.509470528,0.4,0.9,0.27,0.62,0.0,0.0,handbook,False,0.02,1.21,0.0,0.0,0.0,0.0,0.0,0.0,0.018,90.16215629914856
435,810.9277777777778,3600.0,255.509470528,0.54,0.69,0.19,0.0,0.0,0.0,handbook,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,29.421335213406365
436,810.9277777777778,3600.0,255.509470528,0.54,0.69,0.19,0.0,0.0,0.0,handbook,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,26.709691414935733
437,810.9277777777778,3600.0,255.509470528,0.37,1.4,0.17,0.0,0.0,0.0,handbook,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,50.843321221324366
438,810.9277777777778,3600.0,255.509470528,0.4,1.77,0.25,0.12,0.0,0.0,handbook,False,0.01,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.016,105.75410814035467
439,810.9277777777778,3600.0,255.509470528,0.54,0.69,0.19,0.0,0.0,0.0,handbook,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,20.337328488529742
440,922.0388888888888,3600.0,255.509470528,0.3,0.8,0.27,0.48,0.0,0.0,handbook,False,0.18,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.024,147.78458701664948
441,810.9277777777778,3600.0,255.509470528,0.43,0.78,0.22,0.74,0.0,0.0,handbook,True,0.01,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.033,27.523184554476924
442,922.0388888888888,3600.0,255.509470528,0.39,0.68,0.31,0.08,0.0,0.0,handbook,False,0.24,1.87,0.0,0.0,0.0,0.0,0.0,0.0,0.012,102.3645533922664
443,866.4833333333333,3600.0,255.509470528,0.6,0.66,0.17,0.0,0.0,0.0,handbook,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046,21.015239438147404
444,810.9277777777778,3600.0,255.509470528,0.49,0.75,0.25,0.8,0.0,0.0,handbook,True,0.05,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.018,36.60719127935354
445,810.9277777777778,3600.0,255.509470528,0.4,0.9,0.27,0.62,0.0,0.0,handbook,False,0.02,1.21,0.0,0.0,0.0,0.0,0.0,0.0,0.018,68.06225934161289
446,866.4833333333333,3600.0,255.509470528,0.41,0.9,0.25,0.53,0.0,0.0,handbook,False,0.29,0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.01,101.68664244264872
447,810.9277777777778,3600.0,255.509470528,0.6,0.66,0.17,0.0,0.0,0.0,handbook,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046,15.863116221053202
448,644.2611111111112,3600.0,255.509470528,0.405,0.75,0.0,0.0,0.0,0.0,handbook,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.36780736482456
449,866.4833333333333,3600.0,255.509470528,0.6,0.75,0.0,0.0,0.0,0.0,handbook,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.82808178317696
450,810.9277778,3600.0,256.1731568,0.2,1.66,0.0,0.0,0.0,0.0,Grange,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
451,755.3722222222223,3600.0,256.2328960730646,0.19,0.3,0.0,0.18,0.0,0.0,Grange,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
452,699.8166666666666,3600.0,257.16512036252084,0.18,0.3,0.0,0.0,0.0,0.0,Grange,False,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
453,699.8166666666666,3600.0,257.6081545864191,0.18,0.3,0.0,0.0,0.0,0.0,Grange,False,0.0,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
454,922.0388888888888,3600.0,258.69873417060694,0.19,0.5,0.0,0.0,0.18,0.0,Grange,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
455,873.0,1200.0,258.7508681,0.23,0.99,0.15,0.16,0.0,0.0,Mukherjee,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0081,0.0,0.02,
456,922.0388888888888,3600.0,258.9234810845816,0.55,0.75,0.23,0.65,0.007,0.0,Athavale,False,0.022,0.085,0.0,0.0,0.19,0.0,0.0,0.0,0.0,
457,723.0,5400.0,259.2406323,0.41,0.0,0.0,0.0,0.0,0.0,Ohmura,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
458,588.0,3600.0,260.0,0.405,0.75,0.0,0.0,0.0,0.0,handbook,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
459,813.0,3600.0,260.0,0.31,0.75,0.0,0.0,0.0,0.0,handbook,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
460,755.3722222,3600.0,260.3585657,0.2,0.9,0.0,0.0,0.0,0.0,Grange,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
461,699.8166666666666,3600.0,260.4821960295966,0.19,0.3,0.0,0.1,0.0,0.0,Grange,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
462,923.0,300.0,261.0000658,0.23,0.99,0.15,0.16,0.0,0.0,Mukherjee,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0081,0.0,0.02,
463,699.8166666666666,3600.0,261.1252766483017,0.18,0.3,0.0,0.0,0.0,0.0,Grange,False,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
464,810.9277778,3600.0,261.6394637,0.2,1.95,0.0,0.0,0.0,0.0,Grange,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
465,755.3722222222223,3600.0,261.7631058692861,0.2,0.5,0.0,0.0,0.0,0.0,Grange,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
466,755.3722222222223,3600.0,262.1686730632323,0.18,0.3,0.0,0.0,0.0,0.0,Grange,False,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
467,755.3722222222223,3600.0,262.6952002944664,0.19,0.5,0.0,0.0,0.052,0.0,Grange,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
468,644.2611111111111,3600.0,262.8808864,0.12,0.0,0.0,0.0,0.0,0.0,Grange,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
469,699.8166666666666,3600.0,262.9700539103948,0.18,0.3,0.0,0.0,0.0,0.0,Grange,False,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
470,533.15,3600.0,263.057651875,0.405,0.75,0.0,0.0,0.0,0.0,handbook,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.57020445794241
471,866.4833333333333,3600.0,263.057651875,0.49,0.75,0.25,0.8,0.0,0.0,handbook,False,0.05,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.018,90.16215629914856
472,810.9277777777778,3600.0,263.057651875,0.31,0.75,0.0,0.0,0.0,0.0,handbook,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.44725852811976
473,588.7055555555555,3600.0,263.057651875,0.405,0.75,0.0,0.0,0.0,0.0,handbook,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.36780736482456
474,644.2611111111112,3600.0,263.057651875,0.44,1.5,0.0,0.0,0.0,0.0,handbook,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57,13.558218992353163
475,810.9277777777778,3600.0,263.057651875,0.49,0.75,0.25,0.8,0.0,0.0,handbook,False,0.05,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.018,80.9425673843484
476,810.9277777777778,3600.0,263.057651875,0.46,1.37,0.05,0.0,0.0,0.0,handbook,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,52.877054070177344
477,866.4833333333333,3600.0,263.057651875,0.6,0.66,0.17,0.0,0.0,0.0,handbook,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046,21.015239438147404
478,866.4833333333333,3600.0,263.057651875,0.48,0.86,0.31,0.53,0.0,0.0,handbook,False,0.24,0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.016,69.14691686100115
479,922.0388888888888,3600.0,263.057651875,0.4,0.68,0.28,0.74,0.0,0.0,handbook,False,0.25,1.87,0.0,0.0,0.0,0.0,0.0,0.0,0.013,123.3797928304138
480,922.0388888888888,3600.0,263.057651875,0.51,0.89,0.27,0.87,0.0,0.0,handbook,False,0.18,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.017,98.9749986441781
481,810.9277777777778,3600.0,263.057651875,0.37,1.4,0.17,0.0,0.0,0.0,handbook,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,60.06291013612452
482,922.0388888888888,3600.0,263.057651875,0.41,0.9,0.25,0.53,0.0,0.0,handbook,False,0.29,0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.01,121.61722436140788
483,866.4833333333333,3600.0,263.057651875,0.61,0.79,0.26,0.14,0.0,0.0,handbook,True,0.24,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.011,34.57345843050057
484,922.0388888888888,3600.0,263.057651875,0.4,0.9,0.27,0.62,0.0,0.0,handbook,False,0.02,1.21,0.0,0.0,0.0,0.0,0.0,0.0,0.018,98.29708769456045
485,866.4833333333333,3600.0,263.057651875,0.44,1.5,0.0,0.0,0.0,0.0,handbook,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57,77.28184825641304
486,866.4833333333333,3600.0,263.057651875,0.4,1.77,0.25,0.12,0.0,0.0,handbook,False,0.01,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.016,86.36585498128966
487,810.9277777777778,3600.0,263.057651875,0.43,0.78,0.22,0.74,0.0,0.0,handbook,False,0.01,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.033,89.6198275394544
488,977.5944444444444,3600.0,263.057651875,0.51,0.8,0.24,0.52,0.0,0.0,handbook,False,0.25,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.019,105.75410814035467
489,810.9277777777778,3600.0,263.057651875,0.54,0.69,0.19,0.0,0.0,0.0,handbook,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,31.861814632029937
490,922.0388889,3600.0,263.0576519,0.49,0.75,0.25,0.8,0.0,0.0,handbook,False,0.05,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.018,94.22962199685448
491,873.15,7200.0,263.5860979,0.17,1.2,0.29,0.0,0.0,0.0,Goodall,False,0.0,0.0,0.0,0.03,0.0,0.024,0.004,0.0025,0.002,
492,699.8166666666666,3600.0,263.7212487568693,0.19,0.3,0.0,0.18,0.0,0.0,Grange,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
493,755.3722222222223,3600.0,264.4295369834945,0.19,0.53,0.29,0.0,0.0,0.0,Grange,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
494,698.0,3600.0,265.0,0.355,1.5,0.0,0.0,0.0,0.0,handbook,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.105,
495,478.0,3600.0,265.0,0.405,0.75,0.0,0.0,0.0,0.0,handbook,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
496,813.0,3600.0,265.0,0.355,1.5,0.0,0.0,0.0,0.0,handbook,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.105,
497,813.0,3600.0,265.0,0.515,0.75,0.0,0.0,0.0,0.0,handbook,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
498,588.0,3600.0,265.0,0.44,1.5,0.0,0.0,0.0,0.0,handbook,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.285,
499,813.0,3600.0,265.0,0.41,1.5,0.0,0.0,0.0,0.0,handbook,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.105,
